,Word,Frequency,artist
14,schlampe,5,kurdo
15,kurdo,5,kurdo
16,kleinen,5,kurdo
17,worte,5,kurdo
18,luka,4,kurdo
19,meter,4,kurdo
20,fall,4,kurdo
21,nachts,4,kurdo
22,henny,4,kurdo
23,mund,4,kurdo
24,nix,4,kurdo
25,drunter,4,kurdo
26,klunker,4,kurdo
27,ficken,4,kurdo
28,baoh,4,kurdo
29,dicka,4,kurdo
30,deutscher,4,kurdo
31,kleine,4,kurdo
32,gent,4,kurdo
33,früher,4,kurdo
34,bar,4,kurdo
35,refrain,4,kurdo
36,kante,3,kurdo
37,bridge,3,kurdo
38,lüge,3,kurdo
39,gar,3,kurdo
40,bars,3,kurdo
41,kill,3,kurdo
42,life,3,kurdo
43,pain,3,kurdo
44,bruder,3,kurdo
45,hype,3,kurdo
46,wahrheit,3,kurdo
47,spiel,3,kurdo
48,kam,3,kurdo
49,rapper,3,kurdo
0,hundert,14,casper
1,riesen,13,casper
2,jahre,10,casper
3,runter,9,casper
4,digga,8,casper
5,fünfzig,8,casper
6,bra,8,casper
7,hunderttausend,8,casper
8,rap,7,casper
9,leuchtende,7,casper
10,sterne,7,casper
11,mann,6,casper
12,vergehn,6,casper
13,hotel,5,casper
14,schlampe,5,casper
15,kurdo,5,casper
16,kleinen,5,casper
17,worte,5,casper
18,luka,4,casper
19,meter,4,casper
20,fall,4,casper
21,nachts,4,casper
22,henny,4,casper
23,mund,4,casper
24,nix,4,casper
25,drunter,4,casper
26,klunker,4,casper
27,ficken,4,casper
28,baoh,4,casper
29,dicka,4,casper
30,deutscher,4,casper
31,kleine,4,casper
32,gent,4,casper
33,früher,4,casper
34,bar,4,casper
35,refrain,4,casper
36,kante,3,casper
37,bridge,3,casper
38,lüge,3,casper
39,gar,3,casper
40,bars,3,casper
41,kill,3,casper
42,life,3,casper
43,pain,3,casper
44,bruder,3,casper
45,hype,3,casper
46,wahrheit,3,casper
47,spiel,3,casper
48,kam,3,casper
49,rapper,3,casper
0,hundert,14,ngee
1,riesen,13,ngee
2,jahre,10,ngee
3,runter,9,ngee
4,digga,8,ngee
5,fünfzig,8,ngee
6,bra,8,ngee
7,hunderttausend,8,ngee
8,rap,7,ngee
9,leuchtende,7,ngee
10,sterne,7,ngee
11,mann,6,ngee
12,vergehn,6,ngee
13,hotel,5,ngee
14,schlampe,5,ngee
15,kurdo,5,ngee
16,kleinen,5,ngee
17,worte,5,ngee
18,luka,4,ngee
19,meter,4,ngee
20,fall,4,ngee
21,nachts,4,ngee
22,henny,4,ngee
23,mund,4,ngee
24,nix,4,ngee
25,drunter,4,ngee
26,klunker,4,ngee
27,ficken,4,ngee
28,baoh,4,ngee
29,dicka,4,ngee
30,deutscher,4,ngee
31,kleine,4,ngee
32,gent,4,ngee
33,früher,4,ngee
34,bar,4,ngee
35,refrain,4,ngee
36,kante,3,ngee
37,bridge,3,ngee
38,lüge,3,ngee
39,gar,3,ngee
40,bars,3,ngee
41,kill,3,ngee
42,life,3,ngee
43,pain,3,ngee
44,bruder,3,ngee
45,hype,3,ngee
46,wahrheit,3,ngee
47,spiel,3,ngee
48,kam,3,ngee
49,rapper,3,ngee
0,hundert,14,gzuz
1,obs,14,gzuz
2,riesen,13,gzuz
3,jahre,10,gzuz
4,runter,9,gzuz
5,digga,8,gzuz
6,fünfzig,8,gzuz
7,bra,8,gzuz
8,hunderttausend,8,gzuz
9,rap,7,gzuz
10,leuchtende,7,gzuz
11,sterne,7,gzuz
12,nachts,6,gzuz
13,mann,6,gzuz
14,vergehn,6,gzuz
15,hotel,5,gzuz
16,schlampe,5,gzuz
17,kurdo,5,gzuz
18,bar,5,gzuz
19,kleinen,5,gzuz
20,worte,5,gzuz
21,luka,4,gzuz
22,meter,4,gzuz
23,fall,4,gzuz
24,henny,4,gzuz
25,mund,4,gzuz
26,nix,4,gzuz
27,drunter,4,gzuz
28,klunker,4,gzuz
29,ficken,4,gzuz
30,baoh,4,gzuz
31,zeit,4,gzuz
32,dicka,4,gzuz
33,deutscher,4,gzuz
34,kleine,4,gzuz
35,kam,4,gzuz
36,gent,4,gzuz
37,früher,4,gzuz
38,refrain,4,gzuz
39,casper,4,gzuz
40,marteria,4,gzuz
41,kante,3,gzuz
42,bridge,3,gzuz
43,lüge,3,gzuz
44,gar,3,gzuz
45,bars,3,gzuz
46,kill,3,gzuz
47,gedacht,3,gzuz
48,life,3,gzuz
49,pain,3,gzuz
0,digga,8,maxim [de]
1,fünfzig,8,maxim [de]
2,runter,8,maxim [de]
3,luka,4,maxim [de]
4,meter,4,maxim [de]
5,fall,4,maxim [de]
6,nachts,4,maxim [de]
7,henny,4,maxim [de]
8,mund,4,maxim [de]
9,hotel,4,maxim [de]
10,schlampe,4,maxim [de]
11,nix,4,maxim [de]
12,drunter,4,maxim [de]
13,klunker,4,maxim [de]
14,baoh,4,maxim [de]
15,kante,3,maxim [de]
16,mann,3,maxim [de]
17,problemkindmukke,2,maxim [de]
18,alter,2,maxim [de]
19,ner,2,maxim [de]
20,hohen,2,maxim [de]
21,geschmissen,2,maxim [de]
22,rrah,2,maxim [de]
23,bridge,2,maxim [de]
24,geheult,2,maxim [de]
25,zahnschmerzen,2,maxim [de]
26,schwöre,2,maxim [de]
27,gar,2,maxim [de]
28,dicka,2,maxim [de]
29,halt,2,maxim [de]
30,fresse,2,maxim [de]
31,jaynbeat,1,maxim [de]
32,beattag,1,maxim [de]
33,nutten,1,maxim [de]
34,erzähl,1,maxim [de]
35,schmier,1,maxim [de]
36,koka,1,maxim [de]
37,zähne,1,maxim [de]
38,schmerzen,1,maxim [de]
39,heulen,1,maxim [de]
40,wimmern,1,maxim [de]
41,brüder,1,maxim [de]
42,herzen,1,maxim [de]
43,brechen,1,maxim [de]
44,ficken,1,maxim [de]
45,scherzen,1,maxim [de]
46,hah,1,maxim [de]
47,leder,1,maxim [de]
48,gerste,1,maxim [de]
49,vernünftig,1,maxim [de]
0,bar,16,kc rebell
1,hundert,14,kc rebell
2,obs,14,kc rebell
3,riesen,13,kc rebell
4,star,13,kc rebell
5,zwanzigtausend,12,kc rebell
6,mann,11,kc rebell
7,jahre,11,kc rebell
8,fick,11,kc rebell
9,tag,11,kc rebell
10,euro,10,kc rebell
11,stadt,10,kc rebell
12,kmh,10,kc rebell
13,runter,9,kc rebell
14,digga,8,kc rebell
15,fünfzig,8,kc rebell
16,namen,8,kc rebell
17,bra,8,kc rebell
18,hunderttausend,8,kc rebell
19,rap,7,kc rebell
20,leuchtende,7,kc rebell
21,sterne,7,kc rebell
22,krieg,7,kc rebell
23,nachts,6,kc rebell
24,mund,6,kc rebell
25,hotel,6,kc rebell
26,bitches,6,kc rebell
27,roll,6,kc rebell
28,früher,6,kc rebell
29,vergehn,6,kc rebell
30,brust,6,kc rebell
31,ruhe,6,kc rebell
32,zerreißtreißtreißt,6,kc rebell
33,granit,6,kc rebell
34,richtung,6,kc rebell
35,kriminell,6,kc rebell
36,meter,5,kc rebell
37,fall,5,kc rebell
38,schlampe,5,kc rebell
39,nix,5,kc rebell
40,ficken,5,kc rebell
41,bruder,5,kc rebell
42,irgendjemand,5,kc rebell
43,bitch,5,kc rebell
44,rapper,5,kc rebell
45,geld,5,kc rebell
46,ran,5,kc rebell
47,frei,5,kc rebell
48,scheiße,5,kc rebell
49,scheiß,5,kc rebell
0,bar,15,ufo361
1,hundert,14,ufo361
2,obs,14,ufo361
3,riesen,13,ufo361
4,zwanzigtausend,12,ufo361
5,jahre,11,ufo361
6,euro,10,ufo361
7,runter,9,ufo361
8,digga,8,ufo361
9,fünfzig,8,ufo361
10,mann,8,ufo361
11,namen,8,ufo361
12,fick,8,ufo361
13,bra,8,ufo361
14,hunderttausend,8,ufo361
15,rap,7,ufo361
16,star,7,ufo361
17,leuchtende,7,ufo361
18,sterne,7,ufo361
19,krieg,7,ufo361
20,nachts,6,ufo361
21,hotel,6,ufo361
22,roll,6,ufo361
23,vergehn,6,ufo361
24,tag,6,ufo361
25,brust,6,ufo361
26,ruhe,6,ufo361
27,zerreißtreißtreißt,6,ufo361
28,granit,6,ufo361
29,richtung,6,ufo361
30,meter,5,ufo361
31,fall,5,ufo361
32,schlampe,5,ufo361
33,nix,5,ufo361
34,ficken,5,ufo361
35,bruder,5,ufo361
36,ran,5,ufo361
37,kurdo,5,ufo361
38,kleinen,5,ufo361
39,worte,5,ufo361
40,gas,5,ufo361
41,check,5,ufo361
42,luka,4,ufo361
43,henny,4,ufo361
44,mund,4,ufo361
45,drunter,4,ufo361
46,klunker,4,ufo361
47,baoh,4,ufo361
48,zeit,4,ufo361
49,dicka,4,ufo361
0,runter,9,vega
1,digga,8,vega
2,fünfzig,8,vega
3,mann,6,vega
4,rap,6,vega
5,hotel,5,vega
6,luka,4,vega
7,meter,4,vega
8,fall,4,vega
9,nachts,4,vega
10,henny,4,vega
11,mund,4,vega
12,schlampe,4,vega
13,nix,4,vega
14,drunter,4,vega
15,klunker,4,vega
16,baoh,4,vega
17,dicka,4,vega
18,deutscher,4,vega
19,kleine,4,vega
20,jahre,4,vega
21,kante,3,vega
22,lüge,3,vega
23,gar,3,vega
24,kill,3,vega
25,life,3,vega
26,pain,3,vega
27,bruder,3,vega
28,wahrheit,3,vega
29,label,3,vega
30,nutten,2,vega
31,problemkindmukke,2,vega
32,alter,2,vega
33,ner,2,vega
34,hohen,2,vega
35,geschmissen,2,vega
36,rrah,2,vega
37,bridge,2,vega
38,geheult,2,vega
39,erzähl,2,vega
40,zahnschmerzen,2,vega
41,brüder,2,vega
42,ficken,2,vega
43,ganze,2,vega
44,zeit,2,vega
45,schwöre,2,vega
46,halt,2,vega
47,fresse,2,vega
48,bars,2,vega
49,stört,2,vega
0,hundert,14,k.i.z.
1,obs,14,k.i.z.
2,riesen,13,k.i.z.
3,jahre,10,k.i.z.
4,runter,9,k.i.z.
5,digga,8,k.i.z.
6,fünfzig,8,k.i.z.
7,bra,8,k.i.z.
8,hunderttausend,8,k.i.z.
9,rap,7,k.i.z.
10,leuchtende,7,k.i.z.
11,sterne,7,k.i.z.
12,nachts,6,k.i.z.
13,mann,6,k.i.z.
14,vergehn,6,k.i.z.
15,hotel,5,k.i.z.
16,schlampe,5,k.i.z.
17,kurdo,5,k.i.z.
18,bar,5,k.i.z.
19,kleinen,5,k.i.z.
20,worte,5,k.i.z.
21,luka,4,k.i.z.
22,meter,4,k.i.z.
23,fall,4,k.i.z.
24,henny,4,k.i.z.
25,mund,4,k.i.z.
26,nix,4,k.i.z.
27,drunter,4,k.i.z.
28,klunker,4,k.i.z.
29,ficken,4,k.i.z.
30,baoh,4,k.i.z.
31,zeit,4,k.i.z.
32,dicka,4,k.i.z.
33,deutscher,4,k.i.z.
34,kleine,4,k.i.z.
35,kam,4,k.i.z.
36,gent,4,k.i.z.
37,früher,4,k.i.z.
38,refrain,4,k.i.z.
39,casper,4,k.i.z.
40,marteria,4,k.i.z.
41,kante,3,k.i.z.
42,bridge,3,k.i.z.
43,lüge,3,k.i.z.
44,gar,3,k.i.z.
45,bars,3,k.i.z.
46,kill,3,k.i.z.
47,gedacht,3,k.i.z.
48,life,3,k.i.z.
49,pain,3,k.i.z.
0,runter,9,aribeatz
1,digga,8,aribeatz
2,fünfzig,8,aribeatz
3,mann,6,aribeatz
4,rap,6,aribeatz
5,hotel,5,aribeatz
6,luka,4,aribeatz
7,meter,4,aribeatz
8,fall,4,aribeatz
9,nachts,4,aribeatz
10,henny,4,aribeatz
11,mund,4,aribeatz
12,schlampe,4,aribeatz
13,nix,4,aribeatz
14,drunter,4,aribeatz
15,klunker,4,aribeatz
16,baoh,4,aribeatz
17,dicka,4,aribeatz
18,deutscher,4,aribeatz
19,kleine,4,aribeatz
20,jahre,4,aribeatz
21,kante,3,aribeatz
22,lüge,3,aribeatz
23,gar,3,aribeatz
24,kill,3,aribeatz
25,life,3,aribeatz
26,pain,3,aribeatz
27,bruder,3,aribeatz
28,wahrheit,3,aribeatz
29,label,3,aribeatz
30,nutten,2,aribeatz
31,problemkindmukke,2,aribeatz
32,alter,2,aribeatz
33,ner,2,aribeatz
34,hohen,2,aribeatz
35,geschmissen,2,aribeatz
36,rrah,2,aribeatz
37,bridge,2,aribeatz
38,geheult,2,aribeatz
39,erzähl,2,aribeatz
40,zahnschmerzen,2,aribeatz
41,brüder,2,aribeatz
42,ficken,2,aribeatz
43,ganze,2,aribeatz
44,zeit,2,aribeatz
45,schwöre,2,aribeatz
46,halt,2,aribeatz
47,fresse,2,aribeatz
48,bars,2,aribeatz
49,stört,2,aribeatz
0,hundert,14,raf camora
1,obs,14,raf camora
2,riesen,13,raf camora
3,jahre,10,raf camora
4,runter,9,raf camora
5,digga,8,raf camora
6,fünfzig,8,raf camora
7,bra,8,raf camora
8,hunderttausend,8,raf camora
9,rap,7,raf camora
10,leuchtende,7,raf camora
11,sterne,7,raf camora
12,nachts,6,raf camora
13,mann,6,raf camora
14,vergehn,6,raf camora
15,hotel,5,raf camora
16,schlampe,5,raf camora
17,kurdo,5,raf camora
18,bar,5,raf camora
19,kleinen,5,raf camora
20,worte,5,raf camora
21,luka,4,raf camora
22,meter,4,raf camora
23,fall,4,raf camora
24,henny,4,raf camora
25,mund,4,raf camora
26,nix,4,raf camora
27,drunter,4,raf camora
28,klunker,4,raf camora
29,ficken,4,raf camora
30,baoh,4,raf camora
31,zeit,4,raf camora
32,dicka,4,raf camora
33,deutscher,4,raf camora
34,kleine,4,raf camora
35,kam,4,raf camora
36,gent,4,raf camora
37,früher,4,raf camora
38,refrain,4,raf camora
39,casper,4,raf camora
40,marteria,4,raf camora
41,kante,3,raf camora
42,bridge,3,raf camora
43,lüge,3,raf camora
44,gar,3,raf camora
45,bars,3,raf camora
46,kill,3,raf camora
47,gedacht,3,raf camora
48,life,3,raf camora
49,pain,3,raf camora
0,bar,15,luciano [de]
1,hundert,14,luciano [de]
2,obs,14,luciano [de]
3,riesen,13,luciano [de]
4,zwanzigtausend,12,luciano [de]
5,jahre,10,luciano [de]
6,euro,10,luciano [de]
7,runter,9,luciano [de]
8,digga,8,luciano [de]
9,fünfzig,8,luciano [de]
10,namen,8,luciano [de]
11,bra,8,luciano [de]
12,hunderttausend,8,luciano [de]
13,mann,7,luciano [de]
14,rap,7,luciano [de]
15,star,7,luciano [de]
16,leuchtende,7,luciano [de]
17,sterne,7,luciano [de]
18,krieg,7,luciano [de]
19,nachts,6,luciano [de]
20,vergehn,6,luciano [de]
21,tag,6,luciano [de]
22,brust,6,luciano [de]
23,ruhe,6,luciano [de]
24,zerreißtreißtreißt,6,luciano [de]
25,granit,6,luciano [de]
26,meter,5,luciano [de]
27,fall,5,luciano [de]
28,hotel,5,luciano [de]
29,schlampe,5,luciano [de]
30,nix,5,luciano [de]
31,ran,5,luciano [de]
32,kurdo,5,luciano [de]
33,kleinen,5,luciano [de]
34,worte,5,luciano [de]
35,luka,4,luciano [de]
36,henny,4,luciano [de]
37,mund,4,luciano [de]
38,drunter,4,luciano [de]
39,klunker,4,luciano [de]
40,ficken,4,luciano [de]
41,baoh,4,luciano [de]
42,zeit,4,luciano [de]
43,dicka,4,luciano [de]
44,deutscher,4,luciano [de]
45,kleine,4,luciano [de]
46,lässt,4,luciano [de]
47,wahrheit,4,luciano [de]
48,kam,4,luciano [de]
49,rapper,4,luciano [de]
0,bar,15,mert
1,hundert,14,mert
2,obs,14,mert
3,riesen,13,mert
4,zwanzigtausend,12,mert
5,jahre,10,mert
6,euro,10,mert
7,runter,9,mert
8,digga,8,mert
9,fünfzig,8,mert
10,namen,8,mert
11,bra,8,mert
12,hunderttausend,8,mert
13,mann,7,mert
14,rap,7,mert
15,star,7,mert
16,leuchtende,7,mert
17,sterne,7,mert
18,krieg,7,mert
19,nachts,6,mert
20,vergehn,6,mert
21,tag,6,mert
22,brust,6,mert
23,ruhe,6,mert
24,zerreißtreißtreißt,6,mert
25,granit,6,mert
26,meter,5,mert
27,fall,5,mert
28,hotel,5,mert
29,schlampe,5,mert
30,nix,5,mert
31,ran,5,mert
32,kurdo,5,mert
33,kleinen,5,mert
34,worte,5,mert
35,luka,4,mert
36,henny,4,mert
37,mund,4,mert
38,drunter,4,mert
39,klunker,4,mert
40,ficken,4,mert
41,baoh,4,mert
42,zeit,4,mert
43,dicka,4,mert
44,deutscher,4,mert
45,kleine,4,mert
46,lässt,4,mert
47,wahrheit,4,mert
48,kam,4,mert
49,rapper,4,mert
0,digga,8,kitschkrieg
1,fünfzig,8,kitschkrieg
2,runter,8,kitschkrieg
3,luka,4,kitschkrieg
4,meter,4,kitschkrieg
5,fall,4,kitschkrieg
6,nachts,4,kitschkrieg
7,henny,4,kitschkrieg
8,mund,4,kitschkrieg
9,hotel,4,kitschkrieg
10,schlampe,4,kitschkrieg
11,nix,4,kitschkrieg
12,drunter,4,kitschkrieg
13,klunker,4,kitschkrieg
14,baoh,4,kitschkrieg
15,kante,3,kitschkrieg
16,mann,3,kitschkrieg
17,problemkindmukke,2,kitschkrieg
18,alter,2,kitschkrieg
19,ner,2,kitschkrieg
20,hohen,2,kitschkrieg
21,geschmissen,2,kitschkrieg
22,rrah,2,kitschkrieg
23,bridge,2,kitschkrieg
24,geheult,2,kitschkrieg
25,zahnschmerzen,2,kitschkrieg
26,schwöre,2,kitschkrieg
27,gar,2,kitschkrieg
28,dicka,2,kitschkrieg
29,halt,2,kitschkrieg
30,fresse,2,kitschkrieg
31,jaynbeat,1,kitschkrieg
32,beattag,1,kitschkrieg
33,nutten,1,kitschkrieg
34,erzähl,1,kitschkrieg
35,schmier,1,kitschkrieg
36,koka,1,kitschkrieg
37,zähne,1,kitschkrieg
38,schmerzen,1,kitschkrieg
39,heulen,1,kitschkrieg
40,wimmern,1,kitschkrieg
41,brüder,1,kitschkrieg
42,herzen,1,kitschkrieg
43,brechen,1,kitschkrieg
44,ficken,1,kitschkrieg
45,scherzen,1,kitschkrieg
46,hah,1,kitschkrieg
47,leder,1,kitschkrieg
48,gerste,1,kitschkrieg
49,vernünftig,1,kitschkrieg
0,hundert,13,hava
1,riesen,13,hava
2,runter,9,hava
3,digga,8,hava
4,fünfzig,8,hava
5,bra,8,hava
6,rap,7,hava
7,mann,6,hava
8,hotel,5,hava
9,schlampe,5,hava
10,kurdo,5,hava
11,luka,4,hava
12,meter,4,hava
13,fall,4,hava
14,nachts,4,hava
15,henny,4,hava
16,mund,4,hava
17,nix,4,hava
18,drunter,4,hava
19,klunker,4,hava
20,ficken,4,hava
21,baoh,4,hava
22,dicka,4,hava
23,deutscher,4,hava
24,kleine,4,hava
25,jahre,4,hava
26,gent,4,hava
27,früher,4,hava
28,bar,4,hava
29,kante,3,hava
30,lüge,3,hava
31,gar,3,hava
32,bars,3,hava
33,kill,3,hava
34,life,3,hava
35,pain,3,hava
36,bruder,3,hava
37,hype,3,hava
38,wahrheit,3,hava
39,kam,3,hava
40,rapper,3,hava
41,label,3,hava
42,wollt,3,hava
43,scheiß,3,hava
44,unterkiefer,3,hava
45,willst,3,hava
46,nutten,2,hava
47,problemkindmukke,2,hava
48,alter,2,hava
49,ner,2,hava
0,bar,15,18 karat
1,hundert,14,18 karat
2,obs,14,18 karat
3,riesen,13,18 karat
4,zwanzigtausend,12,18 karat
5,jahre,10,18 karat
6,euro,10,18 karat
7,runter,9,18 karat
8,digga,8,18 karat
9,fünfzig,8,18 karat
10,namen,8,18 karat
11,bra,8,18 karat
12,hunderttausend,8,18 karat
13,mann,7,18 karat
14,rap,7,18 karat
15,star,7,18 karat
16,leuchtende,7,18 karat
17,sterne,7,18 karat
18,krieg,7,18 karat
19,nachts,6,18 karat
20,vergehn,6,18 karat
21,tag,6,18 karat
22,brust,6,18 karat
23,ruhe,6,18 karat
24,zerreißtreißtreißt,6,18 karat
25,granit,6,18 karat
26,meter,5,18 karat
27,fall,5,18 karat
28,hotel,5,18 karat
29,schlampe,5,18 karat
30,nix,5,18 karat
31,ran,5,18 karat
32,kurdo,5,18 karat
33,kleinen,5,18 karat
34,worte,5,18 karat
35,luka,4,18 karat
36,henny,4,18 karat
37,mund,4,18 karat
38,drunter,4,18 karat
39,klunker,4,18 karat
40,ficken,4,18 karat
41,baoh,4,18 karat
42,zeit,4,18 karat
43,dicka,4,18 karat
44,deutscher,4,18 karat
45,kleine,4,18 karat
46,lässt,4,18 karat
47,wahrheit,4,18 karat
48,kam,4,18 karat
49,rapper,4,18 karat
0,brandneue,42,capital bra
1,bar,16,capital bra
2,hundert,15,capital bra
3,obs,14,capital bra
4,henny,13,capital bra
5,riesen,13,capital bra
6,star,13,capital bra
7,zwanzigtausend,13,capital bra
8,mann,12,capital bra
9,fick,12,capital bra
10,digga,11,capital bra
11,jahre,11,capital bra
12,tag,11,capital bra
13,stadt,11,capital bra
14,audemars,10,capital bra
15,euro,10,capital bra
16,kmh,10,capital bra
17,kilo,10,capital bra
18,runter,9,capital bra
19,vorbei,9,capital bra
20,ziehn,9,capital bra
21,high,9,capital bra
22,fünfzig,8,capital bra
23,rap,8,capital bra
24,namen,8,capital bra
25,bra,8,capital bra
26,hunderttausend,8,capital bra
27,krieg,8,capital bra
28,mitternachts,8,capital bra
29,schneeweißer,8,capital bra
30,becher,8,capital bra
31,piguet,8,capital bra
32,kostet,8,capital bra
33,schnee,8,capital bra
34,lichtgeschwindigkeit,8,capital bra
35,ihnn,8,capital bra
36,bitches,7,capital bra
37,roll,7,capital bra
38,leuchtende,7,capital bra
39,sterne,7,capital bra
40,nachts,6,capital bra
41,mund,6,capital bra
42,hotel,6,capital bra
43,bitch,6,capital bra
44,scheiß,6,capital bra
45,früher,6,capital bra
46,vergehn,6,capital bra
47,brust,6,capital bra
48,ruhe,6,capital bra
49,zerreißtreißtreißt,6,capital bra
0,hundert,13,sero el mero
1,riesen,13,sero el mero
2,runter,9,sero el mero
3,digga,8,sero el mero
4,fünfzig,8,sero el mero
5,bra,8,sero el mero
6,rap,7,sero el mero
7,mann,6,sero el mero
8,hotel,5,sero el mero
9,schlampe,5,sero el mero
10,kurdo,5,sero el mero
11,luka,4,sero el mero
12,meter,4,sero el mero
13,fall,4,sero el mero
14,nachts,4,sero el mero
15,henny,4,sero el mero
16,mund,4,sero el mero
17,nix,4,sero el mero
18,drunter,4,sero el mero
19,klunker,4,sero el mero
20,ficken,4,sero el mero
21,baoh,4,sero el mero
22,dicka,4,sero el mero
23,deutscher,4,sero el mero
24,kleine,4,sero el mero
25,jahre,4,sero el mero
26,gent,4,sero el mero
27,früher,4,sero el mero
28,bar,4,sero el mero
29,kante,3,sero el mero
30,lüge,3,sero el mero
31,gar,3,sero el mero
32,bars,3,sero el mero
33,kill,3,sero el mero
34,life,3,sero el mero
35,pain,3,sero el mero
36,bruder,3,sero el mero
37,hype,3,sero el mero
38,wahrheit,3,sero el mero
39,kam,3,sero el mero
40,rapper,3,sero el mero
41,label,3,sero el mero
42,wollt,3,sero el mero
43,scheiß,3,sero el mero
44,unterkiefer,3,sero el mero
45,willst,3,sero el mero
46,nutten,2,sero el mero
47,problemkindmukke,2,sero el mero
48,alter,2,sero el mero
49,ner,2,sero el mero
0,hundert,14,nura
1,riesen,13,nura
2,jahre,10,nura
3,runter,9,nura
4,digga,8,nura
5,fünfzig,8,nura
6,bra,8,nura
7,hunderttausend,8,nura
8,rap,7,nura
9,leuchtende,7,nura
10,sterne,7,nura
11,mann,6,nura
12,vergehn,6,nura
13,hotel,5,nura
14,schlampe,5,nura
15,kurdo,5,nura
16,kleinen,5,nura
17,worte,5,nura
18,luka,4,nura
19,meter,4,nura
20,fall,4,nura
21,nachts,4,nura
22,henny,4,nura
23,mund,4,nura
24,nix,4,nura
25,drunter,4,nura
26,klunker,4,nura
27,ficken,4,nura
28,baoh,4,nura
29,dicka,4,nura
30,deutscher,4,nura
31,kleine,4,nura
32,gent,4,nura
33,früher,4,nura
34,bar,4,nura
35,refrain,4,nura
36,kante,3,nura
37,bridge,3,nura
38,lüge,3,nura
39,gar,3,nura
40,bars,3,nura
41,kill,3,nura
42,life,3,nura
43,pain,3,nura
44,bruder,3,nura
45,hype,3,nura
46,wahrheit,3,nura
47,spiel,3,nura
48,kam,3,nura
49,rapper,3,nura
0,runter,9,reezy
1,digga,8,reezy
2,fünfzig,8,reezy
3,mann,6,reezy
4,rap,6,reezy
5,hotel,5,reezy
6,luka,4,reezy
7,meter,4,reezy
8,fall,4,reezy
9,nachts,4,reezy
10,henny,4,reezy
11,mund,4,reezy
12,schlampe,4,reezy
13,nix,4,reezy
14,drunter,4,reezy
15,klunker,4,reezy
16,baoh,4,reezy
17,dicka,4,reezy
18,deutscher,4,reezy
19,kleine,4,reezy
20,jahre,4,reezy
21,kante,3,reezy
22,lüge,3,reezy
23,gar,3,reezy
24,kill,3,reezy
25,life,3,reezy
26,pain,3,reezy
27,bruder,3,reezy
28,wahrheit,3,reezy
29,label,3,reezy
30,nutten,2,reezy
31,problemkindmukke,2,reezy
32,alter,2,reezy
33,ner,2,reezy
34,hohen,2,reezy
35,geschmissen,2,reezy
36,rrah,2,reezy
37,bridge,2,reezy
38,geheult,2,reezy
39,erzähl,2,reezy
40,zahnschmerzen,2,reezy
41,brüder,2,reezy
42,ficken,2,reezy
43,ganze,2,reezy
44,zeit,2,reezy
45,schwöre,2,reezy
46,halt,2,reezy
47,fresse,2,reezy
48,bars,2,reezy
49,stört,2,reezy
0,hundert,14,eno
1,riesen,13,eno
2,jahre,10,eno
3,runter,9,eno
4,digga,8,eno
5,fünfzig,8,eno
6,bra,8,eno
7,hunderttausend,8,eno
8,rap,7,eno
9,leuchtende,7,eno
10,sterne,7,eno
11,mann,6,eno
12,vergehn,6,eno
13,hotel,5,eno
14,schlampe,5,eno
15,kurdo,5,eno
16,kleinen,5,eno
17,worte,5,eno
18,luka,4,eno
19,meter,4,eno
20,fall,4,eno
21,nachts,4,eno
22,henny,4,eno
23,mund,4,eno
24,nix,4,eno
25,drunter,4,eno
26,klunker,4,eno
27,ficken,4,eno
28,baoh,4,eno
29,dicka,4,eno
30,deutscher,4,eno
31,kleine,4,eno
32,gent,4,eno
33,früher,4,eno
34,bar,4,eno
35,refrain,4,eno
36,kante,3,eno
37,bridge,3,eno
38,lüge,3,eno
39,gar,3,eno
40,bars,3,eno
41,kill,3,eno
42,life,3,eno
43,pain,3,eno
44,bruder,3,eno
45,hype,3,eno
46,wahrheit,3,eno
47,spiel,3,eno
48,kam,3,eno
49,rapper,3,eno
0,hundert,13,bhz
1,riesen,13,bhz
2,runter,9,bhz
3,digga,8,bhz
4,fünfzig,8,bhz
5,bra,8,bhz
6,rap,7,bhz
7,mann,6,bhz
8,hotel,5,bhz
9,schlampe,5,bhz
10,kurdo,5,bhz
11,luka,4,bhz
12,meter,4,bhz
13,fall,4,bhz
14,nachts,4,bhz
15,henny,4,bhz
16,mund,4,bhz
17,nix,4,bhz
18,drunter,4,bhz
19,klunker,4,bhz
20,ficken,4,bhz
21,baoh,4,bhz
22,dicka,4,bhz
23,deutscher,4,bhz
24,kleine,4,bhz
25,jahre,4,bhz
26,gent,4,bhz
27,früher,4,bhz
28,bar,4,bhz
29,kante,3,bhz
30,lüge,3,bhz
31,gar,3,bhz
32,bars,3,bhz
33,kill,3,bhz
34,life,3,bhz
35,pain,3,bhz
36,bruder,3,bhz
37,hype,3,bhz
38,wahrheit,3,bhz
39,kam,3,bhz
40,rapper,3,bhz
41,label,3,bhz
42,wollt,3,bhz
43,scheiß,3,bhz
44,unterkiefer,3,bhz
45,willst,3,bhz
46,nutten,2,bhz
47,problemkindmukke,2,bhz
48,alter,2,bhz
49,ner,2,bhz
0,bar,15,majoe
1,hundert,14,majoe
2,obs,14,majoe
3,riesen,13,majoe
4,zwanzigtausend,12,majoe
5,jahre,10,majoe
6,euro,10,majoe
7,runter,9,majoe
