,id,album_name,album_artist,album_release_date
1478,6ef6p6irHivlojqBC5NBJQ,Ceinture noire (Décennie),GIMS,2019-12-06
1479,2jcw4Gx2TdoAw71g8WBoC3,Ceinture noire (Décennie),GIMS,2019-12-06
1480,55rgHJnNuTIeBsZhY3VGy3,Ceinture noire (Décennie),GIMS,2019-12-06
1481,1vrZ2M8HaW1LsnMPpLS8cJ,Ceinture noire (Transcendance),GIMS,2019-04-26
1482,1YXFTSMHY8kqwiJDDuOIrH,Ceinture noire (Transcendance),GIMS,2019-04-26
1483,0Wpe8wmjY0JBSb88TqRkeB,Ceinture noire (Transcendance),GIMS,2019-04-26
1484,2lHVp0TDnXIHUHwojpW6fN,Ceinture noire (Transcendance),GIMS,2019-04-26
1485,1l8EXVt0uURbAfRZM4RGAj,Ceinture noire (Transcendance),GIMS,2019-04-26
1486,4fGQ0Wluw5Bt8oN2UPqmFv,Ceinture noire (Transcendance),GIMS,2019-04-25
1487,54z3J1O4FJW1ES6jVzVPfC,Ceinture Noire (Integral Version),GIMS,2018-08-24
1488,4OYazvfsDHgve6GUuTije2,Ceinture Noire (Integral version),GIMS,2018-08-24
1489,3mygE2MQKkKu4bAE3lG7lS,Ceinture noire (Bonus Track Version),GIMS,2018-08-24
1490,2fAlmcFcDrbYuMov3gwVN9,New York to Germany (The 20th Aniversary),DJ Tomekk,2012-12-07
1491,0sluUXs4STEdY41ZUheAn1,Numma Eyns,DJ Tomekk,2005-01-01
1492,1x0sohs1p9hvf2RtLdUiXY,"Beat of Life, Vol. 1",DJ Tomekk,2002-09-02
1493,0rXx7KpPRNAncJKMNGpwAX,Return of Hip Hop (Pioneers Project),DJ Tomekk,2001-08-10
1494,6ePtiPuE5w2hUy4bw2R5nX,LATIV,Massiv,2020-03-06
1495,0Jn7WINUP7wYqJfPmS3ZPN,Weil ich Bock hatte,Massiv,2019-01-11
1496,0cQ3V3xbTCweiR106z3FRu,M10 II,Massiv,2018-09-14
1497,7LDqh4zNgFNWsuiYXEmSiT,BGB X,Massiv,2017-08-11
1498,6S4TyLBHixoNiGtTrkNJZT,Raubtier,Massiv,2016-06-10
1499,5Gx8vYidkv1si1RpruJUs2,Ein Mann ein Wort 2,Massiv,2015-05-29
1500,082WWowHZ6cGTgqepgitDX,M10,Massiv,2014-08-29
1501,2TV8t8K5wM1oFtw88OQcH1,Blut gegen Blut 3,Massiv,2013-08-02
1502,2kCRottDbVI41LcZ5dvXJa,Blut gegen Blut 3 (Premium Edition),Massiv,2013
1503,4oGyasbUqzx1GelTkLtv8b,Solange mein Herz schlägt,Massiv,2012-09-21
1504,3PVtdmtpK6Ws86RYpQN9nM,Solange mein Herz schlägt (Deluxe Version),Massiv,2012
1505,79cqqUKELuZXXqTuhqalBR,Eine Kugel reicht nicht (Deluxe Version),Massiv,2011-10-28
1506,1YAoiust3HOTO2uyTDAXSL,Blut gegen Blut 2 X,Massiv,2011-01-28
1507,4caTY8T4O66ZTzofOoGfC6,Eine Kugel reicht nicht,Massiv,2010-10-28
1508,5Y6n9MJCEdjkEe2YsBPiO6,Der Ghettotraum in Handarbeit,Massiv,2009-11-06
1509,3NllT8yw7rdgtecoNTF26f,Meine Zeit,Massiv,2009-02-27
1510,7cPEzucCH31zzu2D2sZ8i4,Ein Mann ein Wort,Massiv,2008-02-01
1511,2xi8a5fknVIpOKlJj3GCeP,Blut gegen Blut (Re-Release) X,Massiv,2007-07-13
1512,3kgEo4LQoZ2KXOtSUfoVAN,Krieg dein Geld hoch,Big Toe,2020-03-13
1513,5aTK28XJK3D6eCTrgOEwZo,Ohne Grinden kein Flexen,Big Toe,2018-11-23
1514,58N4iN44yh2UXbaQwbxZIJ,Misery Funk,Suff Daddy,2020-06-05
1515,2pDqdWecnduil8PsR6UZEz,Pompette,Suff Daddy,2020-02-28
1516,5ksFiHTbyGPR4RVle4zcOz,Remix Boy,Suff Daddy,2019-12-17
1517,4XJWNibJkQNX4Gkqp73F5w,Baker's Dozen: Suff Daddy,Suff Daddy,2018-12-14
1518,6dwhTQHewVZluFEkPw7ifV,Birdsongs,Suff Daddy,2016-06-24
1519,2rOWuKkyJammweXs4m7EhH,Erdgeschoss,Fleur Earth,2013-10-25
1520,1pjSdJuNettjdQCxeeSynz,EFIL4FFUS+,Suff Daddy,2012-02-24
1521,2tRxEmDjYOc9WOOaw3V2XE,The Gin Diaries,Suff Daddy,2010-04-16
1522,5KcEDg3vRt2xejGjgK8tXc,Suff Sells,Suff Daddy,2010
1523,7I25x1SopJBJw7K4k4KLIp,Hi-Hat Club Vol.2 - Suff Draft,Suff Daddy,2009-09-04
1524,6TZDAx7dYXicIjVNumYe9S,Azur,IND1GO,2019-04-09
1525,38spqtdBjY33YCWt1MPnCK,Azur,IND1GO,2019-03-09
1526,1nnVnDvJNyBSqZf73Lxrl6,MISTER DARDY,Dardan,2021-02-04
1527,24BKh5PQBlPe7OwZmGXvSk,SOKO DISKO,Dardan,2020-06-05
1528,1FY6HbvldnVpdUYC2JkROU,SOKO DISKO,Dardan,2020-05-22
1529,24hHNi75352fzhqiorank2,SORRY...,Dardan,2019-08-16
1530,3kENBkEKE8TaQY56Opg1X2,SORRY...,Dardan,2019-08-16
1531,3w7HKbLZmhUTiewzqQjBro,SORRY... (A Cappella),Dardan,2019-08-16
1532,3lprcYMZ1SwWR2crKfTQqN,SORRY... (A Cappella),Dardan,2019-08-15
1533,1vg5wJLcWRDR76UxwF1ZzW,Hypnotize,Dardan,2018-08-17
1534,3XVBt7vH8mqX8OeEBUMdE7,Hypnotize,Dardan,2018-08-17
1535,2Ku0cnRxdfSgFwZg0JVnGM,Dardy Luther King (Pt. II),Dardan,2018-07-06
1536,53aVfXi6cXwfN7TJaAZTgi,Dardy Luther King (Pt. II),Dardan,2018-07-06
1537,2MahGX2UrTSqa29LvAipPs,Dardy Luther King (Pt. I),Dardan,2018-03-23
1538,2VwMg46BFSvF9PRRS1YsPa,Hallo Deutschrap,Dardan,2017-05-19
1539,7C1YIhs1E4nYbaLxIbGK9l,EXOT,Luciano,2020-07-23
1540,1vb7b2AGw1Ko98yX0gJaN1,MILLIES,Luciano,2019-08-29
1541,0JBOzsIzrlq7ZHsj1NCZfq,L.O.C.O.,Luciano,2018-11-23
1542,3s9oi0dMKk90DsMponMxYq,L.O.C.O. (Instrumental),Luciano,2018-11-22
1543,4ADIqpPBchOMHfHYRL9HU1,Eiskalt,Luciano,2017-11-17
1544,6JH4KYYdzmJyJzdgVpyWky,Banditorinho,Luciano,2017-03-31
1545,4vtsHFvqX7HxrmQ07zcQuS,Locosquad präsentiert 12812,Luciano,2016-10-21
1546,5y6hHrD0fBtW7BrsmIohZ5,Willy allein zu Haus,Willy Will,2017-06-30
1547,5vkzRZ7iojcNxPg4Fs7VZf,Der Tragödie erster Teil,Caramelo,2021-02-12
1548,5KYcwhSF1GkGPSTdH7Q7Sj,SLIDEPHONEFUNK (2k16),Caramelo,2020-12-06
1549,3jM5T2yISBzZud9yrxjFBi,Styx Tape,Caramelo,2020-10-09
1550,3YzFWJl4Zvstb3wkhx4GcH,CHAOS,Caramelo,2020-02-20
1551,0CgjDLAtq8KBQi6wp36Jix,Tales From The Dungeon,Caramelo,2018-10-31
1552,4hMN7WE4byUeKD4zEJHFwN,Stairway 2 Heaven,Caramelo,2018-08-17
1553,3gwIz0EqQDLTjcbXq55YEK,Sirius B,Caramelo,2018-05-25
1554,1YYkz8LkZ50qEotpGohuRz,Orange Mound,Caramelo,2017-04-20
1555,5uW1gLVxCXDbTUBKypyJVN,Aus dem Bunka,Buddha,2017-10-13
1556,1JRglKBgQnI0hl4OYwfc7y,TILT,Maeckes,2016-10-21
1557,5HFUN32wRXHUf3x5xsfdFP,MIST (TILT Skizzen & Demos),Maeckes,2016-09-29
1558,2FMsEOOL5ZUfDuAyWoT04B,TILT (Instrumental),Maeckes,2016-09-28
1559,6qwgF4zuechJFcJEsSVEns,Eins (Null Remixed),Maeckes,2014-02-21
1560,7q03QCXHihvgILhKdVEmE6,Null,Maeckes,2014-02-21
1561,47frfJLOSOJdkKow5cGPKL,Zwei,Maeckes,2014-01-01
1562,1KaNwEXhBHk7XfIz0p285n,Zwei,Maeckes,2014-01-01
1563,5npri8RAF29dgdd9YCdO3Y,Manx,Maeckes,2011-11-11
1564,3IuelPCkFgTAHcp8OnljhJ,KIDS,Maeckes,2010-03-26
1565,36BuyPZ7noxQnZLEsm9ORz,!#?@$!,Maeckes,2008-03-01
1566,2IQvY8wiluyYVYElDs0fFk,Als waeren wir Freunde,Maeckes,2007-07-06
1567,2arNNv5pnPJufPXyNmgYhs,Als wär's das Album,Maeckes,2006-08-25
1568,1E3DPVmDnzdh10Oe1y4xDV,Der bessere Mateja Kezmann,Maeckes,2005-05-29
1569,4agtlDznPxi2kvukZqca55,Dayz of the Championz,Bartek,2005-01-31
1570,18iDtijC0YUY43T2teLEiK,MIESES LEBEN,Haiyti,2021-04-15
1571,7MguPrKUh0eyZY0VqmMO0G,influencer,Haiyti,2020-12-04
1572,2M51xiotVFca2hT7OppmgK,SUI SUI,Haiyti,2020-07-03
1573,5KYZEBBBwDPZ9UY9Tpr3E0,Nightliner Reloaded,Haiyti,2019-10-25
1574,5h5iAcFwOtsKZJZRMCZ8HV,Perroquet,Haiyti,2019-06-07
1575,6wsNMSecBx8FXB4FlSga5p,ATM,Haiyti,2018-08-31
1576,3JvHhoB5qndBlQFlTHfPIa,Montenegro Zero,Haiyti,2018-01-12
1577,0JFOxeUNwyOsfXG1IBLGQO,Follow mich nicht,Haiyti,2017-03-24
1578,6YEWMwhymNbTEatqBJXD00,City Tarif,Haiyti,2016-12-24
1579,6Rw5vQizQULF4wIHp5Wssp,Emotional World,Sin Davis,2020-09-25
1580,1aDIHFAG1t64oCrbHwDtIX,3000 X Lila,Sin Davis,2019-08-30
1581,1EPYw4a5c4DrjqzRBB0nRB,Kush Haze & Heartbreaks,Sin Davis,2019-03-29
1582,7hKNxZcdu4IeAQ10lpTMVi,Jungunternehmer,Diar,2017-09-15
1583,70cFHKCtRgbRvjas1dBcF9,LIGHTS OFF,BATU,2021-02-26
1584,4Wjp2V0WKLoJwJu4P87GCz,"3,14",Die P,2021-03-19
1585,1thiPCSJdgyhwHC6umhj3f,Knockout,Hamada,2020-06-12
1586,2eJ3zfB6LQPyPmJ7M3uJ2g,Auf Schleife,Klapse Mane,2019-12-06
1587,6ZdUHmczUI87dpDrbIJy6D,Ein Leben auf Droge,Klapse Mane,2018-03-16
1588,6gHC7MmHzE133Ga6UjO8Yn,Lost Tape,Nazar,2021-04-01
1589,35WsIpiZ8B99dDD8dT38WD,DNA,Nazar,2020-12-04
1590,5VET8T8aUqqmJzeSBZdCtz,Mich kriegt ihr nicht (Ungekürzt),edition a Hörbücher,2020-10-05
1591,5puMYbRdGjwzjsFgznfkdq,Mosaik,Nazar,2018-06-15
1592,6ycd9uVJIJxsqwh2tCrWBz,Irreversibel,Nazar,2016-05-13
1593,7yWnhQJZ4uxKSkb5mt6rSH,Camouflage,Nazar,2014-08-22
1594,1vhbrbKabLC7JggnGXxM5K,Camouflage,Nazar,2014-01-01
1595,6X6qyNbhVClY1GG6cZoWSK,Fakker Lifestyle,Nazar,2013-08-16
1596,0eUgB69DIGDsJ4XSaBLvES,Fakker Lifestyle,Nazar,2013-08-16
1597,3PIThdb8eERLROnfqcYYMF,Fakker Lifestyle,Nazar,2013-08-16
1598,0XTTmN9A5Var9K46X03YHL,Narkose (Limited Fakker Edition),Nazar,2012-09-07
1599,3s1DCVtbLOIIUJVGpNgD94,Fakker,Nazar,2011-05-13
1600,39Lnk2F7wx3VYO7TFbYsgK,Artkore,Nazar,2010-03-12
1601,0Id6v4hUfQGQIXD3WEi5oF,Paradox,Nazar,2009-06-26
1602,7q0BnrNNXtHxZ1FsWix100,Kinder des Himmels,Nazar,2008-06-27
1603,4r78OeZLMcVdOYpQmrlL5I,Instinkt,CÉLINE,2020-10-16
1604,2v4ylEO4PkHih3hoV7g5Bp,Alles Lebt,Adel Tawil,2019-06-21
1605,3mUQ6labScHwOrPSxVCgey,Alles Lebt,Adel Tawil,2019-06-21
1606,66i4PSXeG26UivBe0YMEOy,Adel Tawil & Friends: Live aus der Wuhlheide Berlin,Adel Tawil,2018-12-07
1607,4e8AcbpC9aeFYgKCokQZek,Adel Tawil & Friends - Live aus der Wuhlheide Berlin,Adel Tawil,2018-12-07
1608,0eeSPBnOD7gGAcCjS9R2IA,So schön anders (Deluxe Version),Adel Tawil,2017-04-21
1609,53Hxfq75O75HRx5XxtTiOp,Lieder (Live),Adel Tawil,2014-11-14
1610,19BYEclVOgoOfb9JCfk34J,Lieder (Live),Adel Tawil,2014-11-14
1611,4fRXPUOZaSRGHyRf4n9oJy,Lieder (Deluxe Version),Adel Tawil,2013-11-08
1612,05AUajtuvqig0rOSsiKcaa,Lieder (Deluxe Version),Adel Tawil,2013-11-08
1613,4nqKPTaD2l41GWPwc9KbO2,Sampler Volume 1,Steuerfreimoney,2018-10-26
1614,7DJh8lMZtqcQPBFme34TcD,Bounce,JAZN,2020-08-07
1615,1K7r5jgTdhhs48CGxADMnr,28° (Instrumentals),JAZN,2018-11-23
1616,2FWekUfvrwLmUUpLDAFaUG,28°,JAZN,2018-11-23
